"","Difference","camera","Species","value1","DOY1","value2","DOY2","value3","DOY3","value4","DOY4","AbundanceEarly","AbundanceLate","EarlySlope","LateSlope","EarlySlopeSTD","LateSlopeSTD","GaussianDOYEarly","GaussianDOYLate","Position","derivative","RelativeAbundance","DOY","FloweringPhotoStart","FloweringPhotoEnd","RelativeAbundanceX","PredictedAbundance"
"138",0,"cam37","Leontodon_hispidus",1,175,1,177,1,175,1,177,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,170,44,102,0.0497870683678639,0.0497870683678639
"139",0,"cam19","Ranunculus_montanus",1,242,1,245,1,257,1,259,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,237,145,20,0.0497870683678639,0.0497870683678639
"140",0,"cam37","Ranunculus_montanus",4,139,2,140,1,196,2,197,4,2,-2,1,-0.5,0.5,7,3,"DOYE7",NA,0.00876415024678427,132,8,82,0.0439369336234074,0.17574773449363
"141",0,"cam5","Salvia_pratensis",1,194,2,199,1,194,2,199,1,2,0.2,0.2,0.2,0.1,3,3,"DOYE3",NA,0.00876415024678427,191,63,80,0.135335283236613,0.135335283236613
"142",0,"cam9","Anthyllis_vulneraria",1,165,1,169,1,165,1,169,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,160,48,46,0.0497870683678639,0.0497870683678639
"143",0,"cam30","Alchemilla_conjuncta",1,141,1,143,2,247,2,248,1,2,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,136,10,0,0.0497870683678639,0.0497870683678639
"144",0,"cam11","Campanula_scheuchzeri",3,99,1,103,1,230,1,235,3,1,-0.5,0,-0.166666666666667,0,7,5,"DOYE7",NA,0.00876415024678427,92,1,45,0.0439369336234074,0.131810800870222
"145",0,"cam23","Helianthemum_nummularium",1,118,2,119,2,128,1,129,1,1,1,-1,1,-1,3,7,"DOYE3",NA,0.00876415024678427,115,0,150,0.135335283236613,0.135335283236613
"146",0,"cam16","Ranunculus_montanus",1,148,1,150,2,252,1,256,1,1,0,-0.25,0,-0.25,5,7,"DOYE5",NA,0.00876415024678427,143,45,23,0.0497870683678639,0.0497870683678639
"147",0,"cam27","Trifolium_pratense",3,175,1,176,2,198,2,199,3,2,-2,0,-0.666666666666667,0,7,5,"DOYE7",NA,0.00876415024678427,168,28,80,0.0439369336234074,0.131810800870222
"148",0,"cam3","Bellis_perennis",1,124,1,125,1,128,1,133,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,119,6,146,0.0497870683678639,0.0497870683678639
"149",0,"cam36","Viola_sp",1,133,1,134,1,138,1,139,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,128,2,109,0.0497870683678639,0.0497870683678639
"150",0,"cam16","Crocus_albiflorus",1,146,1,149,1,266,1,271,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,141,43,8,0.0497870683678639,0.0497870683678639
"151",0,"cam38","Ranunculus_montanus",1,143,1,145,1,199,1,200,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,138,12,79,0.0497870683678639,0.0497870683678639
"152",0,"cam9","Viola_sp",1,203,1,206,2,207,1,209,1,1,0,-0.5,0,-0.5,5,7,"DOYE5",NA,0.00876415024678427,198,86,6,0.0497870683678639,0.0497870683678639
"153",0,"cam6","Viola_biflora",2,145,1,147,2,145,1,147,2,1,-0.5,-0.5,-0.25,-0.5,7,7,"DOYE7",NA,0.00876415024678427,138,14,132,0.0439369336234074,0.0878738672468148
"154",0,"cam8","Ranunculus_montanus",1,128,2,131,1,241,1,246,1,1,0.333333333333333,0,0.333333333333333,0,3,5,"DOYE3",NA,0.00876415024678427,125,31,33,0.135335283236613,0.135335283236613
"155",0,"cam27","Achillea_millefolium",1,155,1,156,1,205,2,206,1,2,0,1,0,0.5,5,3,"DOYE5",NA,0.00876415024678427,150,8,73,0.0497870683678639,0.0497870683678639
"156",0,"cam6","Lotus_alpinus",1,167,1,170,1,167,1,170,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,162,36,109,0.0497870683678639,0.0497870683678639
"157",0,"cam21","Pedicularis_verticillata",1,159,1,160,2,167,1,168,1,1,0,-1,0,-1,5,7,"DOYE5",NA,0.00876415024678427,154,42,111,0.0497870683678639,0.0497870683678639
"158",0,"cam26","Hepatica_nobilis",1,118,1,119,2,278,1,279,1,1,0,-1,0,-1,5,7,"DOYE5",NA,0.00876415024678427,113,0,0,0.0497870683678639,0.0497870683678639
"159",0,"cam38","Alchemilla_conjuncta",1,155,1,156,1,272,1,273,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,150,24,6,0.0497870683678639,0.0497870683678639
"160",0,"cam8","Alchemilla_conjuncta",1,144,1,149,1,261,1,262,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,139,47,17,0.0497870683678639,0.0497870683678639
"161",0,"cam3","Ranunculus_montanus",1,119,1,122,1,133,3,134,1,3,0,2,0,0.666666666666667,5,3,"DOYE5",NA,0.00876415024678427,114,1,145,0.0497870683678639,0.0497870683678639
"162",0,"cam31","Trifolium_pratense",1,189,1,190,1,195,2,197,1,2,0,0.5,0,0.25,5,3,"DOYE5",NA,0.00876415024678427,184,58,82,0.0497870683678639,0.0497870683678639
"163",0,"cam9","Trifolium_pratense",1,157,1,158,2,195,3,196,1,3,0,1,0,0.333333333333333,5,3,"DOYE5",NA,0.00876415024678427,152,40,19,0.0497870683678639,0.0497870683678639
"164",0,"cam36","Ranunculus_montanus",3,139,3,140,1,177,1,182,3,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,134,8,66,0.0497870683678639,0.149361205103592
"165",0,"cam34","Euphrasia_minima",1,188,1,189,1,188,1,189,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,183,57,90,0.0497870683678639,0.0497870683678639
"166",0,"cam32","Alchemilla_conjuncta",1,161,1,162,1,245,1,249,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,156,30,30,0.0497870683678639,0.0497870683678639
"167",0,"cam2","Viola_sp",2,136,4,137,2,152,2,153,2,2,2,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,133,19,126,0.135335283236613,0.270670566473225
"168",0,"cam20","Hepatica_nobilis",4,97,2,98,1,274,1,275,4,1,-2,0,-0.5,0,7,5,"DOYE7",NA,0.00876415024678427,90,0,4,0.0439369336234074,0.17574773449363
"169",0,"cam27","Alchemilla_conjuncta",1,147,1,149,3,205,1,206,1,1,0,-2,0,-2,5,7,"DOYE5",NA,0.00876415024678427,142,0,73,0.0497870683678639,0.0497870683678639
"170",0,"cam33","Ranunculus_montanus",1,142,3,143,1,203,1,205,1,1,2,0,2,0,3,5,"DOYE3",NA,0.00876415024678427,139,11,74,0.135335283236613,0.135335283236613
"171",0,"cam34","Bellis_perennis",1,165,1,170,1,170,1,174,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,160,34,105,0.0497870683678639,0.0497870683678639
"172",0,"cam29","Alchemilla_xanthochlora",1,153,2,155,2,178,3,180,1,3,0.5,0.5,0.5,0.166666666666667,3,3,"DOYE3",NA,0.00876415024678427,150,22,69,0.135335283236613,0.135335283236613
"173",0,"cam36","Hepatica_nobilis",1,202,1,221,1,234,1,239,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,197,71,9,0.0497870683678639,0.0497870683678639
"174",0,"cam27","Crocus_albiflorus",1,166,2,167,3,180,3,181,1,3,1,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,163,19,98,0.135335283236613,0.135335283236613
"175",0,"cam13","Achillea_millefolium",1,136,1,138,1,138,1,140,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,131,19,139,0.0497870683678639,0.0497870683678639
"176",0,"cam37","Alchemilla_xanthochlora",2,144,1,145,1,272,1,276,2,1,-1,0,-0.5,0,7,5,"DOYE7",NA,0.00876415024678427,137,13,3,0.0439369336234074,0.0878738672468148
"177",0,"cam23","Salvia_pratensis",1,140,1,142,1,218,1,220,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,135,22,59,0.0497870683678639,0.0497870683678639
"178",0,"cam28","Leontodon_hispidus",2,171,1,175,4,201,1,204,2,1,-0.25,-1,-0.125,-1,7,7,"DOYE7",NA,0.00876415024678427,164,40,75,0.0439369336234074,0.0878738672468148
"179",0,"cam37","Potentilla_aurea",1,154,1,156,1,196,1,201,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,149,23,78,0.0497870683678639,0.0497870683678639
"180",0,"cam25","Trifolium_montanum",1,172,3,175,1,190,1,195,1,1,0.666666666666667,0,0.666666666666667,0,3,5,"DOYE3",NA,0.00876415024678427,169,55,84,0.135335283236613,0.135335283236613
"181",0,"cam15","Alchemilla_conjuncta",2,144,1,145,1,277,1,279,2,1,-1,0,-0.5,0,7,5,"DOYE7",NA,0.00876415024678427,137,13,0,0.0439369336234074,0.0878738672468148
"182",0,"cam30","Crocus_albiflorus",1,134,1,137,1,184,1,188,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,129,3,60,0.0497870683678639,0.0497870683678639
"183",0,"cam38","Potentilla_aurea",1,185,1,190,1,190,1,191,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,180,54,88,0.0497870683678639,0.0497870683678639
"184",0,"cam10","Viola_sp",2,171,1,172,2,273,1,277,2,1,-1,-0.25,-0.5,-0.25,7,7,"DOYE7",NA,0.00876415024678427,164,53,2,0.0439369336234074,0.0878738672468148
"185",0,"cam23","Bellis_perennis",1,250,1,252,1,250,1,252,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,245,132,27,0.0497870683678639,0.0497870683678639
"186",0,"cam8","Taraxacum_officinale",1,132,2,133,1,207,1,208,1,1,1,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,129,35,71,0.135335283236613,0.135335283236613
"187",0,"cam14","Bellis_perennis",4,174,5,176,6,183,3,184,4,3,0.5,-3,0.125,-1,3,7,"DOYE3",NA,0.00876415024678427,171,72,95,0.135335283236613,0.541341132946451
"188",0,"cam33","Viola_sp",1,201,2,206,1,270,2,271,1,2,0.2,1,0.2,0.5,3,3,"DOYE3",NA,0.00876415024678427,198,70,8,0.135335283236613,0.135335283236613
"189",0,"cam25","Crocus_albiflorus",1,179,1,180,1,272,2,273,1,2,0,1,0,0.5,5,3,"DOYE5",NA,0.00876415024678427,174,62,6,0.0497870683678639,0.0497870683678639
"190",0,"cam34","Alchemilla_conjuncta",1,139,2,186,1,275,1,276,1,1,0.0212765957446809,0,0.0212765957446809,0,4,5,"DOYE4",NA,0.00876415024678427,135,8,3,0.0724397570342515,0.0724397570342515
"191",0,"cam9","Trifolium_badium",1,158,1,159,1,158,1,159,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,153,41,56,0.0497870683678639,0.0497870683678639
"192",0,"cam7","Crocus_albiflorus",1,101,1,102,2,277,2,278,1,2,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,96,4,1,0.0497870683678639,0.0497870683678639
"193",0,"cam30","Trifolium_pratense",2,185,2,186,1,193,1,194,2,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,180,54,54,0.0497870683678639,0.0995741367357279
"194",0,"cam2","Ranunculus_montanus",2,147,2,148,1,181,1,184,2,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,142,30,95,0.0497870683678639,0.0995741367357279
"195",0,"cam38","Leontodon_hispidus",1,177,1,178,2,195,1,196,1,1,0,-1,0,-1,5,7,"DOYE5",NA,0.00876415024678427,172,46,83,0.0497870683678639,0.0497870683678639
"196",0,"cam27","Ranunculus_montanus",2,147,3,149,1,202,1,204,2,1,0.5,0,0.25,0,3,5,"DOYE3",NA,0.00876415024678427,144,0,75,0.135335283236613,0.270670566473225
"197",0,"cam33","Euphrasia_minima",1,152,1,153,1,153,1,274,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,147,21,5,0.0497870683678639,0.0497870683678639
"198",0,"cam29","Alchemilla_conjuncta",1,142,1,143,1,246,2,248,1,2,0,0.5,0,0.25,5,3,"DOYE5",NA,0.00876415024678427,137,11,1,0.0497870683678639,0.0497870683678639
"199",0,"cam3","Crocus_albiflorus",1,118,1,122,7,277,6,278,1,6,0,-1,0,-0.166666666666667,5,7,"DOYE5",NA,0.00876415024678427,113,0,1,0.0497870683678639,0.0497870683678639
"200",0,"cam35","Campanula_scheuchzeri",1,140,1,143,1,234,1,237,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,135,9,42,0.0497870683678639,0.0497870683678639
"201",0,"cam34","Helianthemum_nummularium",1,184,1,185,1,184,1,185,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,179,53,94,0.0497870683678639,0.0497870683678639
"202",0,"cam21","Alchemilla_xanthochlora",1,185,2,188,1,256,1,257,1,1,0.333333333333333,0,0.333333333333333,0,3,5,"DOYE3",NA,0.00876415024678427,182,68,22,0.135335283236613,0.135335283236613
"203",0,"cam13","Trifolium_badium",1,170,1,175,1,170,1,175,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,165,53,104,0.0497870683678639,0.0497870683678639
"204",0,"cam16","Euphrasia_minima",1,207,1,211,1,259,2,260,1,2,0,1,0,0.5,5,3,"DOYE5",NA,0.00876415024678427,202,104,19,0.0497870683678639,0.0497870683678639
"205",0,"cam18","Ranunculus_montanus",1,139,3,141,2,171,1,174,1,1,1,-0.333333333333333,1,-0.333333333333333,3,7,"DOYE3",NA,0.00876415024678427,136,0,106,0.135335283236613,0.135335283236613
"206",0,"cam18","Taraxacum_officinale",1,170,2,173,1,170,2,173,1,2,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,3,3,"DOYE3",NA,0.00876415024678427,167,31,107,0.135335283236613,0.135335283236613
"207",0,"cam31","Achillea_millefolium",1,196,1,200,1,200,1,202,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,191,65,77,0.0497870683678639,0.0497870683678639
"208",0,"cam6","Viola_calcarata",1,138,3,139,1,161,1,162,1,1,2,0,2,0,3,5,"DOYE3",NA,0.00876415024678427,135,7,117,0.135335283236613,0.135335283236613
"209",0,"cam27","Anthyllis_vulneraria",9,147,7,148,1,204,4,205,9,4,-2,3,-0.222222222222222,0.75,7,3,"DOYE7",NA,0.00876415024678427,140,0,74,0.0439369336234074,0.395432402610667
"210",0,"cam15","Campanula_scheuchzeri",1,131,2,132,2,200,2,201,1,2,1,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,128,0,78,0.135335283236613,0.135335283236613
"211",0,"cam38","Viola_sp",1,150,2,151,1,200,1,201,1,1,1,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,147,19,78,0.135335283236613,0.135335283236613
"212",0,"cam21","Campanula_scheuchzeri",2,131,1,132,1,200,1,204,2,1,-1,0,-0.5,0,7,5,"DOYE7",NA,0.00876415024678427,124,14,75,0.0439369336234074,0.0878738672468148
"213",0,"cam20","Anthyllis_vulneraria",1,183,2,187,1,224,1,225,1,1,0.25,0,0.25,0,3,5,"DOYE3",NA,0.00876415024678427,180,86,54,0.135335283236613,0.135335283236613
"214",0,"cam15","Leontodon_hispidus",2,175,3,180,2,175,3,180,2,3,0.2,0.2,0.1,0.0666666666666667,3,3,"DOYE3",NA,0.00876415024678427,172,44,99,0.135335283236613,0.270670566473225
"215",0,"cam16","Hepatica_nobilis",1,175,1,176,1,175,1,176,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,170,72,103,0.0497870683678639,0.0497870683678639
"216",0,"cam21","Taraxacum_officinale",1,188,1,190,1,188,1,190,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,183,71,89,0.0497870683678639,0.0497870683678639
"217",0,"cam32","Trifolium_pratense",2,183,1,185,1,191,1,192,2,1,-0.5,0,-0.25,0,7,5,"DOYE7",NA,0.00876415024678427,176,52,87,0.0439369336234074,0.0878738672468148
"218",0,"cam21","Anthyllis_vulneraria",1,137,1,140,1,185,1,188,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,132,20,91,0.0497870683678639,0.0497870683678639
"219",0,"cam6","Crocus_albiflorus",17,131,20,132,1,273,1,278,17,1,3,0,0.176470588235294,0,3,5,"DOYE3",NA,0.00876415024678427,128,0,1,0.135335283236613,2.30069981502242
"220",0,"cam29","Achillea_millefolium",2,229,1,230,1,238,1,239,2,1,-1,0,-0.5,0,7,5,"DOYE7",NA,0.00876415024678427,222,98,10,0.0439369336234074,0.0878738672468148
"221",0,"cam19","Hepatica_nobilis",2,97,3,102,1,264,1,265,2,1,0.2,0,0.1,0,3,5,"DOYE3",NA,0.00876415024678427,94,0,14,0.135335283236613,0.270670566473225
"222",0,"cam38","Viola_calcarata",1,148,1,149,1,148,1,149,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,143,17,130,0.0497870683678639,0.0497870683678639
"223",0,"cam2","Campanula_scheuchzeri",1,126,2,128,1,220,1,221,1,1,0.5,0,0.5,0,3,5,"DOYE3",NA,0.00876415024678427,123,9,58,0.135335283236613,0.135335283236613
"224",0,"cam19","Crocus_albiflorus",1,132,1,133,1,264,1,266,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,127,35,13,0.0497870683678639,0.0497870683678639
"225",0,"cam6","Viola_sp",3,143,3,144,1,153,1,157,3,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,138,12,122,0.0497870683678639,0.149361205103592
"226",0,"cam32","Trifolium_montanum",1,178,2,182,3,188,2,189,1,2,0.25,-1,0.25,-0.5,3,7,"DOYE3",NA,0.00876415024678427,175,47,90,0.135335283236613,0.135335283236613
"227",0,"cam28","Campanula_scheuchzeri",1,200,2,201,1,221,1,222,1,1,1,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,197,69,57,0.135335283236613,0.135335283236613
"228",0,"cam3","Taraxacum_officinale",1,133,1,136,1,133,1,136,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,128,15,143,0.0497870683678639,0.0497870683678639
"229",0,"cam34","Leontodon_hispidus",1,177,1,178,1,178,2,182,1,2,0,0.25,0,0.125,5,3,"DOYE5",NA,0.00876415024678427,172,46,97,0.0497870683678639,0.0497870683678639
"230",0,"cam34","Campanula_scheuchzeri",1,137,1,138,2,211,1,213,1,1,0,-0.5,0,-0.5,5,7,"DOYE5",NA,0.00876415024678427,132,6,66,0.0497870683678639,0.0497870683678639
"231",0,"cam38","Taraxacum_officinale",1,145,1,176,1,182,1,183,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,140,14,96,0.0497870683678639,0.0497870683678639
"232",0,"cam24","Salvia_pratensis",4,103,1,105,1,105,1,110,4,1,-1.5,0,-0.375,0,7,5,"DOYE7",NA,0.00876415024678427,96,6,169,0.0439369336234074,0.17574773449363
"233",0,"cam27","Alchemilla_xanthochlora",1,159,1,160,1,228,1,230,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,154,12,49,0.0497870683678639,0.0497870683678639
"234",0,"cam31","Alchemilla_conjuncta",1,154,1,157,1,238,1,243,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,149,23,36,0.0497870683678639,0.0497870683678639
"235",0,"cam32","Gentianella_sp",1,140,1,142,1,140,1,142,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,135,9,137,0.0497870683678639,0.0497870683678639
"236",0,"cam33","Anthyllis_vulneraria",2,173,2,175,1,277,1,279,2,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,168,42,0,0.0497870683678639,0.0995741367357279
"237",0,"cam6","Hippocrepis_comosa",1,163,1,164,1,168,1,171,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,158,32,108,0.0497870683678639,0.0497870683678639
"238",0,"cam5","Anthyllis_vulneraria",1,264,1,266,1,264,1,266,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,259,133,13,0.0497870683678639,0.0497870683678639
"239",0,"cam23","Alchemilla_conjuncta",1,241,1,243,1,277,1,278,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,236,123,1,0.0497870683678639,0.0497870683678639
"240",0,"cam5","Silene_vulgaris",1,267,1,269,1,267,1,269,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,262,136,10,0.0497870683678639,0.0497870683678639
"241",0,"cam20","Ranunculus_montanus",1,107,2,110,1,234,1,236,1,1,0.333333333333333,0,0.333333333333333,0,3,5,"DOYE3",NA,0.00876415024678427,104,10,43,0.135335283236613,0.135335283236613
"242",0,"cam5","Ranunculus_montanus",1,137,5,138,1,254,1,255,1,1,4,0,4,0,3,5,"DOYE3",NA,0.00876415024678427,134,6,24,0.135335283236613,0.135335283236613
"243",0,"cam13","Viola_sp",2,147,2,148,1,155,1,156,2,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,142,30,123,0.0497870683678639,0.0995741367357279
"244",0,"cam22","Viola_biflora",1,166,1,167,1,263,1,266,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,161,64,13,0.0497870683678639,0.0497870683678639
"245",0,"cam36","Trifolium_montanum",1,157,1,159,1,157,1,159,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,152,26,89,0.0497870683678639,0.0497870683678639
"246",0,"cam8","Crocus_albiflorus",1,97,1,101,1,262,1,268,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,92,0,11,0.0497870683678639,0.0497870683678639
"247",0,"cam10","Ranunculus_montanus",2,129,3,130,19,137,19,138,2,19,1,0,0.5,0,3,5,"DOYE3",NA,0.00876415024678427,126,11,141,0.135335283236613,0.270670566473225
"248",0,"cam38","Achillea_millefolium",1,248,1,250,1,250,1,268,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,243,117,11,0.0497870683678639,0.0497870683678639
"249",0,"cam32","Campanula_scheuchzeri",1,140,1,141,1,220,1,221,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,135,9,58,0.0497870683678639,0.0497870683678639
"250",0,"cam29","Trifolium_pratense",1,152,1,156,1,190,1,192,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,147,21,57,0.0497870683678639,0.0497870683678639
"251",0,"cam29","Ranunculus_montanus",1,139,1,141,2,226,1,227,1,1,0,-1,0,-1,5,7,"DOYE5",NA,0.00876415024678427,134,8,22,0.0497870683678639,0.0497870683678639
"252",0,"cam32","Ranunculus_montanus",3,139,9,140,5,197,2,198,3,2,6,-3,2,-1.5,3,7,"DOYE3",NA,0.00876415024678427,136,8,81,0.135335283236613,0.406005849709838
"253",0,"cam32","Hepatica_nobilis",1,140,1,141,1,141,1,142,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,135,9,137,0.0497870683678639,0.0497870683678639
"254",0,"cam28","Viola_biflora",1,163,1,164,1,163,1,164,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,158,32,115,0.0497870683678639,0.0497870683678639
"255",0,"cam28","Hepatica_nobilis",1,204,1,208,1,272,1,276,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,199,73,3,0.0497870683678639,0.0497870683678639
"256",0,"cam8","Alchemilla_xanthochlora",1,238,1,239,1,238,1,239,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,233,141,40,0.0497870683678639,0.0497870683678639
"257",0,"cam9","Crocus_albiflorus",2,122,3,123,1,142,1,143,2,1,1,0,0.5,0,3,5,"DOYE3",NA,0.00876415024678427,119,5,72,0.135335283236613,0.270670566473225
"258",0,"cam33","Alchemilla_conjuncta",4,173,1,175,1,269,1,272,4,1,-1.5,0,-0.375,0,7,5,"DOYE7",NA,0.00876415024678427,166,42,7,0.0439369336234074,0.17574773449363
"259",0,"cam34","Taraxacum_officinale",1,177,1,178,2,181,1,185,1,1,0,-0.25,0,-0.25,5,7,"DOYE5",NA,0.00876415024678427,172,46,94,0.0497870683678639,0.0497870683678639
"260",0,"cam2","Bellis_perennis",2,180,1,181,1,193,4,195,2,4,-1,1.5,-0.5,0.375,7,3,"DOYE7",NA,0.00876415024678427,173,63,84,0.0439369336234074,0.0878738672468148
"261",0,"cam22","Ranunculus_montanus",1,192,1,193,1,192,1,193,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,187,90,86,0.0497870683678639,0.0497870683678639
"262",0,"cam21","Alchemilla_conjuncta",1,175,2,179,1,192,2,195,1,2,0.25,0.333333333333333,0.25,0.166666666666667,3,3,"DOYE3",NA,0.00876415024678427,172,58,84,0.135335283236613,0.135335283236613
"263",0,"cam33","Campanula_scheuchzeri",1,195,1,199,4,206,1,207,1,1,0,-3,0,-3,5,7,"DOYE5",NA,0.00876415024678427,190,64,72,0.0497870683678639,0.0497870683678639
"264",0,"cam36","Plantago_lanceolata",1,188,1,189,1,188,1,189,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,183,57,59,0.0497870683678639,0.0497870683678639
"265",0,"cam25","Alchemilla_xanthochlora",1,166,1,168,1,250,1,253,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,161,49,26,0.0497870683678639,0.0497870683678639
"266",0,"cam2","Anthyllis_vulneraria",1,148,1,149,4,171,1,172,1,1,0,-3,0,-3,5,7,"DOYE5",NA,0.00876415024678427,143,31,107,0.0497870683678639,0.0497870683678639
"267",0,"cam19","Alchemilla_xanthochlora",1,231,1,232,1,271,1,272,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,226,134,7,0.0497870683678639,0.0497870683678639
"268",0,"cam37","Trifolium_pratense",1,179,1,180,1,206,1,207,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,174,48,72,0.0497870683678639,0.0497870683678639
"269",0,"cam26","Alchemilla_conjuncta",1,144,1,148,1,276,1,277,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,139,26,2,0.0497870683678639,0.0497870683678639
"270",0,"cam13","Campanula_scheuchzeri",1,140,1,141,1,154,2,155,1,2,0,1,0,0.5,5,3,"DOYE5",NA,0.00876415024678427,135,23,124,0.0497870683678639,0.0497870683678639
"271",0,"cam19","Alchemilla_conjuncta",1,144,1,145,1,253,1,254,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,139,47,25,0.0497870683678639,0.0497870683678639
"272",0,"cam33","Trifolium_pratense",1,192,1,193,1,200,1,201,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,187,61,78,0.0497870683678639,0.0497870683678639
"273",0,"cam37","Helianthemum_nummularium",1,144,2,145,1,166,1,171,1,1,1,0,1,0,3,5,"DOYE3",NA,0.00876415024678427,141,13,108,0.135335283236613,0.135335283236613
"274",0,"cam8","Anthyllis_vulneraria",1,232,1,233,1,237,1,238,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,227,135,41,0.0497870683678639,0.0497870683678639
"275",0,"cam2","Alchemilla_xanthochlora",1,156,1,161,1,243,1,246,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,151,39,33,0.0497870683678639,0.0497870683678639
"276",0,"cam5","Viola_biflora",1,146,1,153,1,221,1,222,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,141,15,57,0.0497870683678639,0.0497870683678639
"277",0,"cam32","Viola_biflora",1,219,1,220,1,219,1,220,1,1,0,0,0,0,5,5,"DOYE5",NA,0.00876415024678427,214,88,59,0.0497870683678639,0.0497870683678639
